219.0 340.0 269.0 405.0 812.0 306.0 944.0 227.0 801.0 194.0 
525.4 291.8 562.0 294.6 729.4 500.2 325.6 640.0 305.4 327.0 
375.0 436.0 454.3333333333333 617.6666666666666 480.0 556.3333333333334 433.6666666666667 737.6666666666666 465.0 767.3333333333333 
47.0 121.0 76.0 63.0 225.0 214.0 236.0 3.0 62.0 97.0 
520.6666666666666 35.0 522.6666666666666 142.0 472.3333333333333 169.33333333333331 641.0 297.0 820.6666666666666 298.6666666666667 
795.0 120.0 791.0 513.0 806.0 521.0 691.0 598.0 919.0 718.0 
648.25 369.75 516.5 467.75 529.25 487.5 256.25 643.75 224.25 626.0 
501.0 333.0 280.0 338.0 240.5 237.0 342.0 59.5 369.0 490.0 
387.5 586.0 352.0 589.25 400.0 523.25 153.75 342.75 57.0 369.25 
879.3333333333333 192.0 854.0 173.0 693.0 273.33333333333337 517.0 308.33333333333337 559.3333333333334 344.0 
614.6666666666666 855.6666666666666 577.6666666666666 945.0 896.6666666666667 911.6666666666667 745.3333333333333 894.3333333333333 574.6666666666666 556.3333333333334 
425.0 324.0 719.0 215.0 687.0 373.0 736.0 372.0 264.0 748.0 
133.16666666666669 720.4999999999999 129.83333333333337 735.1666666666666 106.66666666666674 777.5 358.0 760.6666666666667 272.66666666666663 660.8333333333333 
657.0 659.0 429.0 702.0 609.0 451.0 715.0 231.0 658.0 365.0 
394.8 101.79999999999998 144.0 306.8 175.59999999999997 297.6 818.2 609.2 798.8 776.8 
577.0 73.0 347.0 274.0 319.0 260.0 361.0 882.0 343.0 529.0 
310.5 156.0 391.0 402.5 582.0 842.5 606.5 839.5 722.0 820.5 
44.5 421.0 34.5 380.0 145.0 481.5 381.0 587.5 374.5 551.0 
626.0 241.0 694.0 638.0 612.0 499.0 633.0 568.0 695.0 226.0 
566.75 132.75 25.5 515.5 136.0 679.25 168.75 711.5 178.25 938.0 
265.0 57.25 273.75 80.0 369.75 127.75 419.75 86.75 378.25 388.5 
519.5 133.75 543.25 174.0 362.0 231.25 128.5 53.0 144.5 79.5 
545.6666666666666 106.33333333333334 669.3333333333333 471.3333333333333 832.6666666666666 566.3333333333334 763.6666666666666 162.0 496.6666666666667 135.33333333333337 
570.6 92.19999999999999 604.2 114.60000000000002 646.0 270.59999999999997 757.6 45.19999999999999 713.4 35.60000000000002 
476.75 209.75 352.25 126.75 399.5 196.25 507.75 708.25 496.25 770.75 
516.0 220.0 454.5 205.25 105.25 503.75 228.25 553.25 675.25 515.75 
466.6 65.19999999999999 169.39999999999998 521.8 331.79999999999995 736.8 445.0 686.2 518.2 599.2 
542.2 154.2 510.2 130.8 792.8 197.0 944.2 774.2 941.2 731.6 
519.75 72.25 540.75 216.75 255.25 843.0 205.0 842.5 69.0 808.5 
690.0 640.0 714.0 673.0 53.0 816.0 34.0 843.0 132.0 791.0 
526.8 324.0 783.0 485.8 761.5999999999999 507.8 778.4000000000001 539.4 797.4 624.2 
808.0 688.0 604.0 435.0 748.0 316.0 847.0 576.0 887.0 546.0 
674.4 266.6 713.2 143.4 687.8 172.60000000000002 838.0 385.8 852.8 439.0 
523.0 474.0 574.0 769.5 557.5 789.0 540.0 859.5 473.5 800.5 
726.0 686.5 674.0 702.0 831.5 579.0 756.0 583.5 773.0 488.5 
567.3333333333334 251.0 551.3333333333334 205.33333333333331 609.0 234.66666666666666 417.0 306.6666666666667 636.0 386.0 
323.0 634.5 396.5 551.5 539.5 693.0 531.0 681.0 627.0 191.5 
514.1666666666666 104.66666666666669 463.6666666666667 93.16666666666669 390.5 51.833333333333314 88.83333333333337 380.6666666666667 214.66666666666663 876.0 
586.5 214.75 301.0 433.5 173.0 411.0 102.25 424.0 45.75 148.5 
195.5 90.5 407.5 188.5 300.0 408.5 337.5 436.5 245.0 650.5 
660.0 162.0 567.0 247.66666666666669 904.6666666666667 844.6666666666666 844.6666666666666 703.6666666666666 637.0 434.3333333333333 
931.3333333333333 331.6666666666667 701.6666666666666 424.0 934.0 330.0 731.6666666666666 304.0 768.0 378.6666666666667 
347.5 303.5 291.5 275.5 407.0 136.5 532.5 393.5 475.5 473.5 
620.6666666666666 708.6666666666666 574.3333333333334 652.3333333333333 811.6666666666666 551.6666666666666 475.6666666666667 565.3333333333334 458.6666666666667 575.3333333333334 
700.8 479.6 806.8 579.2 845.0 634.8 760.6 620.6 231.99999999999994 668.0 
222.5 53.5 149.0 348.5 115.5 301.5 130.0 269.5 32.5 173.5 
475.0 145.0 458.0 303.5 192.5 424.0 300.5 407.5 328.0 392.0 
834.0 444.0 602.0 476.5 444.0 630.5 694.0 703.0 729.0 753.0 
458.6 227.4 489.6 160.2 760.4 269.2 710.0 303.79999999999995 644.2 179.79999999999995 
658.0 483.0 809.0 696.0 713.0 885.0 884.0 976.0 742.0 793.0 
552.6666666666666 282.3333333333333 328.33333333333337 909.6666666666667 341.6666666666667 888.3333333333333 328.0 900.6666666666666 396.33333333333337 858.6666666666666 
565.0 98.0 644.0 271.33333333333337 312.0 562.3333333333334 736.0 359.6666666666667 849.3333333333334 454.0 
297.0 283.0 272.0 584.0 91.0 477.0 212.0 108.0 509.0 141.0 
335.0 125.5 262.5 297.0 219.5 144.0 153.5 147.0 438.5 900.5 
982.0 518.0 912.0 360.0 922.0 317.0 369.0 767.0 318.0 749.0 
464.0 116.39999999999998 482.0 102.39999999999998 494.4 146.0 367.4 649.2 247.19999999999996 593.8 
461.6 296.0 470.2 343.8 148.79999999999995 140.0 299.79999999999995 279.6 219.39999999999998 348.2 
565.6666666666666 396.66666666666663 600.6666666666666 403.6666666666667 281.6666666666667 37.666666666666686 485.3333333333333 177.66666666666669 402.33333333333337 116.0 
126.0 104.5 810.5 799.0 737.5 683.0 625.0 668.0 739.0 562.5 
402.33333333333337 168.33333333333334 339.6666666666667 203.0 328.33333333333337 290.33333333333337 503.6666666666667 91.33333333333331 452.3333333333333 79.66666666666669 
524.0 168.25 674.25 790.5 618.75 763.75 616.5 737.75 647.75 734.5 
167.0 747.75 404.75 962.25 466.5 958.25 482.5 928.0 542.75 839.5 
511.0 89.0 271.6666666666667 704.6666666666666 451.0 443.0 436.6666666666667 409.33333333333337 407.0 346.6666666666667 
583.5 173.0 774.5 126.5 456.5 769.0 519.0 900.0 387.5 925.0 
205.0 439.0 251.0 324.0 354.0 359.0 323.0 333.0 268.0 35.0 
447.5 153.0 481.0 196.0 643.0 785.5 598.5 909.5 506.0 633.0 
585.0 148.6 329.6 579.6 113.80000000000001 618.6 57.80000000000001 670.4 179.2 438.8 
449.3333333333333 130.5 463.3333333333333 154.66666666666669 843.5 692.8333333333334 860.3333333333333 905.5 899.3333333333333 926.3333333333334 
486.75 144.5 458.75 177.25 364.75 229.75 469.0 427.75 262.75 184.25 
530.2 60.39999999999998 647.6 99.0 524.6 56.0 329.2 308.2 301.2 291.2 
562.5 104.0 576.0 112.25 523.5 270.5 457.75 462.0 871.0 199.25 
554.0 192.0 742.0 793.0 928.0 727.0 32.0 162.0 166.0 381.0 
577.0 135.0 230.0 93.0 101.0 117.0 91.0 108.0 612.0 428.0 
195.33333333333337 378.0 132.33333333333337 332.3333333333333 172.16666666666674 390.1666666666667 190.33333333333331 405.6666666666667 164.83333333333331 536.5 
30.0 839.0 200.0 644.0 289.0 538.0 355.0 364.0 456.0 585.0 
945.0 322.0 977.0 274.0 966.0 271.0 966.0 270.0 582.0 747.0 
507.0 78.0 653.0 359.0 673.0 198.0 249.0 699.0 7.0 999.0 
501.5 75.0 281.75 108.25 571.5 185.0 525.25 145.75 607.5 216.0 
633.0 365.75 600.75 326.5 368.75 411.75 330.25 370.0 386.0 472.5 
257.0 131.66666666666669 915.0 159.33333333333331 949.0 184.33333333333331 934.0 114.0 891.0 168.0 
88.0 374.0 90.0 441.0 277.0 589.0 688.0 63.0 852.0 297.0 
360.5 875.0 300.5 905.5 494.0 720.5 540.5 588.5 615.5 252.0 
919.0 708.0 543.5 64.5 501.0 107.0 480.5 206.0 429.0 257.5 
613.75 144.25 755.25 184.0 670.75 771.0 678.75 711.25 115.75 264.25 
333.0 442.5 375.0 482.25 299.0 684.75 40.25 761.0 111.5 746.5 
513.4 147.6 497.4 128.6 314.0 303.0 166.39999999999998 469.0 151.99999999999994 431.6 
454.1666666666667 113.33333333333334 469.6666666666667 195.5 373.1666666666667 128.0 541.0 187.33333333333331 826.1666666666666 780.5 
393.5 139.0 162.5 56.0 161.0 52.0 257.5 328.0 858.0 860.0 
471.0 102.0 458.0 687.0 105.0 688.0 740.0 796.0 913.0 604.0 
293.5 471.5 594.0 655.0 630.5 775.5 657.5 662.0 110.0 145.5 
816.0 367.0 840.0 368.0 821.0 385.0 843.0 454.0 247.0 437.0 
660.0 7.0 963.0 232.0 139.0 843.0 235.0 710.0 299.0 807.0 
146.0 545.0 152.0 557.0 508.5 797.0 700.5 798.0 646.5 862.0 
825.1428571428571 255.14285714285714 742.8571428571429 256.57142857142856 816.2857142857142 203.5714285714286 791.4285714285714 75.57142857142867 788.4285714285713 103.28571428571428 
837.25 91.5 920.75 44.75 941.0 84.0 414.25 534.5 415.0 644.25 
553.5 407.5 766.5 483.0 818.5 664.0 432.0 226.5 407.5 196.0 
937.0 671.0 801.5 939.0 930.0 741.0 911.5 850.5 932.5 674.5 
130.0 401.0 222.0 551.0 250.0 538.0 227.0 649.0 894.0 374.0 
436.25 112.5 249.25 765.0 168.5 903.25 142.5 903.75 93.5 468.5 
500.0 125.0 752.25 264.5 655.5 289.25 627.0 262.75 445.5 268.0 
493.0 83.0 604.2 126.4 883.0 142.39999999999998 962.8000000000001 184.8 773.5999999999999 383.4 
824.0 485.3333333333333 790.3333333333333 497.3333333333333 416.6666666666667 533.3333333333334 381.6666666666667 523.0 377.33333333333337 521.3333333333334 
220.33333333333337 630.6666666666666 207.0 630.0 308.33333333333337 540.3333333333334 358.0 445.6666666666667 515.0 138.0 
486.0 445.0 598.0 229.5 661.0 108.5 597.5 132.5 387.5 280.5 
813.0 99.0 703.0 25.0 705.0 14.0 802.0 39.0 361.0 866.0 
516.0 107.0 696.5 635.0 557.5 634.0 177.5 922.0 277.0 886.5 
705.6666666666666 60.666666666666686 746.3333333333333 156.33333333333331 712.0 201.66666666666666 339.33333333333337 137.66666666666669 386.6666666666667 430.0 
381.8 91.79999999999998 66.79999999999995 208.0 164.59999999999997 198.2 781.4000000000001 213.8 670.4 140.2 
398.33333333333337 591.0 197.33333333333337 580.3333333333333 383.6666666666667 487.3333333333333 395.6666666666667 485.0 506.6666666666667 505.6666666666667 
914.0 937.0 925.0 657.0 555.0 480.0 351.0 435.0 342.0 271.0 
804.0 827.5555555555555 844.1111111111111 880.8888888888889 755.1111111111111 767.4444444444443 706.8888888888889 623.4444444444445 661.7777777777777 547.3333333333334 
566.0 101.0 618.0 114.0 409.0 171.0 573.0 918.0 725.0 531.0 
565.0 110.75 577.25 167.0 812.75 492.0 49.5 226.5 126.5 106.25 
507.2 203.6 663.8 269.2 686.0 376.2 621.2 460.2 835.6 501.4 
281.0 474.0 264.0 449.0 617.0 341.0 578.0 260.0 405.0 115.0 
493.5 192.25 654.5 389.75 649.75 209.25 667.0 678.0 653.0 607.0 
717.0 758.0 181.0 934.0 189.0 925.0 110.0 947.0 268.0 842.0 
363.0 340.0 265.0 770.0 672.0 628.0 698.0 609.0 459.0 563.0 
295.0 488.0 272.0 142.0 244.0 113.0 311.0 759.0 313.0 723.0 
562.625 95.375 833.125 620.875 888.5 694.5 828.25 729.125 828.0 851.75 
538.6666666666666 125.0 480.3333333333333 213.33333333333334 424.0 170.0 393.0 466.3333333333333 111.33333333333337 791.6666666666666 
269.5 244.0 253.0 307.5 270.0 721.5 561.0 437.0 772.0 369.0 
551.75 60.5 611.25 140.75 235.75 158.5 195.75 154.75 331.5 493.5 
582.6666666666666 39.666666666666686 616.3333333333334 58.666666666666686 301.33333333333337 919.6666666666666 324.6666666666667 923.3333333333333 463.6666666666667 603.6666666666666 
